,top_20_predictions,prediction,prediction_probability,sentence,name
253,"['horse', 'cow', 'animal', 'goat', 'sheep', 'elephant', 'bull', 'camel', 'dog', 'chicken', 'female', 'bird', 'cat', 'hen', 'ram', 'cattle', 'pig', 'rabbit', 'deer', 'calf']",animal,0.04394570738077164,A broodmare is a type of <mask>,broodmare
256,"['insect', 'bird', 'egg', 'tree', 'mushroom', 'seed', 'beetle', 'ant', 'worm', 'spider', 'nest', 'plant', 'rodent', 'snake', 'fungus', 'snail', 'butterfly', 'animal', 'flower', 'parasite']",animal,0.00724991038441658,A nester is a type of <mask>,nester
258,"['horse', 'camel', 'deer', 'elephant', 'goat', 'buffalo', 'lion', 'bull', 'snake', 'cattle', 'dog', 'lizard', 'animal', 'wolf', 'tiger', 'mammal', 'rabbit', 'dinosaur', 'cat', 'African']",animal,0.01630958542227745,A mountain_zebra is a type of <mask>,mountain_zebra
259,"['snake', 'bird', 'rodent', 'dog', 'lizard', 'rat', 'insect', 'mosquito', 'rabbit', 'ant', 'squirrel', 'python', 'bat', 'cat', 'spider', 'chicken', 'animal', 'bug', 'beetle', 'monkey']",animal,0.006342489272356033,A ground_rattler is a type of <mask>,ground_rattler
260,"['snake', 'spider', 'insect', 'Scorpion', 'ant', 'mosquito', 'butterfly', 'lizard', 'beetle', 'fly', 'bee', 'python', 'worm', 'frog', 'rodent', 'sting', '...', 'bug', 'moth', 'animal']",animal,0.006307908333837986,A whip_scorpion is a type of <mask>,whip_scorpion
261,"['shark', 'fish', 'dolphin', 'shrimp', 'tuna', 'whale', 'bird', 'turtle', 'mammal', 'snake', 'lobster', 'fin', 'sharks', 'animal', 'coral', 'submarine', 'clam', 'predator', 'cat', 'crab']",animal,0.0025796995032578707,A tarpon is a type of <mask>,tarpon
265,"['horse', 'cat', 'dog', 'cheese', 'goat', 'bicycle', 'car', 'shoe', 'sausage', 'camel', 'animal', 'cow', 'motorcycle', 'bird', 'rat', 'snake', 'rabbit', 'hat', 'rice', 'tea']",animal,0.008702903054654598,A coati is a type of <mask>,coati
266,"['doll', 'toy', 'robot', 'dog', 'car', 'puppet', 'horse', 'cat', 'vehicle', 'animal', 'chess', 'weapon', 'house', 'mouse', 'sculpture', 'football', 'man', 'bird', 'gun', 'monkey']",animal,0.012132455594837666,A toy_manchester is a type of <mask>,toy_manchester
267,"['beetle', 'insect', 'ant', 'bug', 'bee', 'mosquito', 'moth', 'spider', 'fly', 'pest', 'beetles', 'worm', 'bird', 'fungus', 'insects', 'animal', 'lizard', 'Beetle', 'rodent', 'butterfly']",animal,0.0007035930175334215,A click_beetle is a type of <mask>,click_beetle
268,"['horse', 'pony', 'dog', 'animal', 'donkey', 'camel', 'cow', 'cattle', 'carriage', 'goat', 'bicycle', 'deer', 'vehicle', 'livestock', 'cart', 'saddle', 'mount', 'bull', 'stall', 'elephant']",animal,0.01886681281030178,A post_horse is a type of <mask>,post_horse
278,"['person', 'human', 'animal', 'child', 'dog', 'adult', 'food', 'man', 'male', 'female', 'bird', 'cat', 'mammal', 'woman', 'horse', 'individual', 'baby', 'organism', 'vehicle', 'fruit']",animal,0.05456005781888962,A adult is a type of <mask>,adult
279,"['soldier', 'samurai', 'horse', 'dog', 'warrior', 'weapon', 'superhero', 'animal', 'slave', 'cat', 'bird', 'armor', 'flag', 'mascot', 'sculpture', 'fighter', 'elephant', 'statue', 'sword', 'tank']",animal,0.011478413827717304,A portuguese_man_of_war is a type of <mask>,portuguese_man_of_war
282,"['dog', 'cat', 'rabbit', 'animal', 'rodent', 'fox', 'mammal', 'wolf', 'squirrel', 'rat', 'deer', 'predator', 'snake', 'bear', 'lizard', 'canine', 'mouse', 'bird', 'horse', 'tiger']",animal,0.07009370625019073,A fox is a type of <mask>,fox
285,"['insect', 'beetle', 'parasite', 'egg', 'worm', 'moth', 'fly', 'bug', 'fungus', 'larvae', 'mosquito', 'organism', 'animal', 'bacteria', 'butterfly', 'ant', 'virus', 'plant', 'snail', 'adult']",animal,0.009116919711232185,A larva is a type of <mask>,larva
289,"['bull', 'horse', 'male', 'dog', 'animal', 'sperm', 'cow', 'female', 'cat', 'wolf', 'mother', 'ram', 'offspring', 'goat', 'semen', 'father', 'breed', 'lion', 'human', 'child']",animal,0.06039772182703018,A sire is a type of <mask>,sire
291,"['animal', 'livestock', 'horse', 'cattle', 'dog', 'cow', 'mammal', 'bull', 'sheep', 'pig', 'goat', 'meat', 'beef', 'chicken', 'dairy', 'bird', 'camel', 'donkey', 'creature', 'human']",animal,0.3467102646827698,A cow is a type of <mask>,cow
292,"['shrimp', 'fish', 'shark', 'crab', 'snail', 'clam', 'snake', 'turtle', 'coral', 'lobster', 'animal', 'mosquito', 'squid', 'worm', 'dolphin', 'insect', 'mammal', 'lizard', 'python', 'jelly']",animal,0.0029578404501080513,A brine_shrimp is a type of <mask>,brine_shrimp
295,"['duck', 'bird', 'goose', 'chicken', 'animal', 'dove', 'deer', 'ducks', 'poultry', 'rabbit', 'pigeon', 'mammal', 'turkey', 'birds', 'fish', 'insect', 'crane', 'butterfly', 'seal', 'pig']",animal,0.01599990390241146,A wild_duck is a type of <mask>,wild_duck
296,"['horse', 'animal', 'pony', 'cow', 'donkey', 'camel', 'cattle', 'livestock', 'dog', 'goat', 'steer', 'horses', 'bull', 'elephant', 'ox', 'hybrid', 'ram', '.', 'sheep', 'stall']",animal,0.021533340215682983,A plow_horse is a type of <mask>,plow_horse
298,"['snake', 'python', 'lizard', 'snakes', 'serpent', 'spider', 'insect', 'rodent', 'rat', 'worm', 'whip', 'venom', 'animal', 'bird', 'Python', 'poison', 'fish', 'mosquito', 'frog', '...']",animal,0.0005403888062573969,A whip_snake is a type of <mask>,whip_snake
300,"['mammal', 'animal', 'fish', 'bird', 'dolphin', 'mammals', 'dog', 'cat', 'human', 'animals', 'creature', 'whale', 'elephant', 'lizard', 'rodent', 'species', 'monkey', 'snake', 'deer', 'horse']",animal,0.23589490354061127,A aquatic_mammal is a type of <mask>,aquatic_mammal
304,"['buffalo', 'elephant', 'horse', 'cow', 'cattle', 'animal', 'deer', 'bull', 'goat', 'mammal', 'camel', 'dog', 'calf', 'livestock', 'dolphin', 'snake', 'whale', 'dinosaur', 'pig', 'bear']",animal,0.03776262700557709,A water_buffalo is a type of <mask>,water_buffalo
306,"['vampire', 'zombie', 'fake', 'illusion', 'hoax', 'undead', 'human', 'animal', 'insect', 'ghost', 'fraud', 'cat', 'creature', 'hybrid', 'demon', '...', 'virus', '...', 'parasite', 'snake']",animal,0.008950820192694664,A false_vampire is a type of <mask>,false_vampire
307,"['whale', 'dolphin', 'shark', 'mammal', 'fish', 'whales', 'seal', 'animal', 'dinosaur', 'tuna', 'bird', 'salmon', 'elephant', 'submarine', 'pod', 'dolphins', 'cow', 'squid', 'sperm', 'mammals']",animal,0.002893116557970643,A pilot_whale is a type of <mask>,pilot_whale
313,"['insect', 'bird', 'moth', 'butterfly', 'beetle', 'animal', 'fly', 'flower', 'bee', 'mammal', 'mosquito', 'ant', 'bat', 'fish', 'bug', 'insects', 'snake', 'wing', 'organism', 'plant']",animal,0.011395194567739964,A butterfly is a type of <mask>,butterfly
315,"['goat', 'cheese', 'sausage', 'cow', 'sheep', 'duck', 'pig', 'dog', 'rabbit', 'horse', 'lamb', 'animal', 'seal', 'horn', 'grape', 'egg', 'chicken', 'meat', 'fish', 'penis']",animal,0.009013565257191658,A european_goatsucker is a type of <mask>,european_goatsucker
318,"['fish', 'clam', 'shark', 'shrimp', 'lobster', 'crab', 'snail', 'bird', 'snake', 'coral', 'shell', 'turtle', 'squid', 'dolphin', 'worm', 'seafood', 'seal', 'whale', 'chicken', 'animal']",animal,0.005125410854816437,A anchovy is a type of <mask>,anchovy
321,"['insect', 'parasite', 'bug', 'mosquito', 'bacteria', 'animal', 'worm', 'disease', 'organism', 'pest', 'virus', 'rodent', 'tick', 'beetle', 'fungus', 'infection', 'ant', 'fly', 'mammal', 'snake']",animal,0.03646169230341911,A tick is a type of <mask>,tick
323,"['rodent', 'insect', 'ant', 'rat', 'mouse', 'bug', 'beetle', 'pest', 'spider', 'mosquito', 'animal', 'lizard', 'worm', 'snake', 'fly', 'mole', 'bird', 'mammal', 'parasite', 'snail']",animal,0.016049563884735107,A vermin is a type of <mask>,vermin
328,"['carp', 'fish', 'rabbit', 'rodent', 'snake', 'rat', 'lizard', 'python', 'cat', 'animal', 'frog', 'squirrel', 'worm', 'beetle', 'insect', 'spider', 'deer', 'dog', 'mammal', 'crab']",animal,0.014255261048674583,A leather_carp is a type of <mask>,leather_carp
329,"['dinosaur', 'snake', 'lizard', 'whale', 'shark', 'fish', 'turtle', 'mammal', 'spider', 'elephant', 'robot', 'tank', 'animal', 'dolphin', 'insect', 'bird', 'worm', 'Titan', 'ant', 'horse']",animal,0.011911679990589619,A anatotitan is a type of <mask>,anatotitan
331,"['insect', 'beetle', 'fly', 'mosquito', 'bug', 'moth', 'worm', 'ant', 'butterfly', 'parasite', 'bee', 'spider', 'snake', 'fungus', 'pest', 'bird', 'animal', 'lizard', 'frog', 'insects']",animal,0.0037454927805811167,A hemipterous_insect is a type of <mask>,hemipterous_insect
333,"['lizard', 'fish', 'deer', 'bird', 'dog', 'snake', 'spider', 'rodent', 'shark', 'tree', 'horse', 'beetle', 'dinosaur', 'animal', 'turtle', 'insect', 'worm', 'ant', 'mammal', 'frog']",animal,0.016439829021692276,A rock_hind is a type of <mask>,rock_hind
335,"['spider', 'snake', 'insect', 'lizard', 'mosquito', 'rodent', 'spiders', 'moth', 'cat', 'animal', 'ant', 'python', 'butterfly', 'fly', 'bug', 'bird', 'bat', 'beetle', 'Scorpion', 'rat']",animal,0.0085960878059268,A tarantula is a type of <mask>,tarantula
338,"['deer', 'wolf', 'rabbit', 'horse', 'dog', 'goat', 'buck', 'mammal', 'Deer', 'mouse', 'bear', 'fox', 'sheep', 'squirrel', 'rodent', 'camel', 'cat', 'red', 'lion', 'animal']",animal,0.0012357630766928196,A pere_davids_deer is a type of <mask>,pere_davids_deer
343,"['hair', 'tail', 'snake', 'knot', 'dog', 'cat', 'antenna', 'cigar', 'bird', 'horse', 'haircut', 'ring', 'shoe', 'ribbon', 'hat', 'balloon', 'tree', 'pyramid', 'curl', 'animal']",animal,0.005247368477284908,A squaretail is a type of <mask>,squaretail
344,"['bird', 'pigeon', 'crow', 'hawk', 'chicken', 'owl', 'birds', 'dove', 'cardinal', 'raven', 'turkey', 'Sparrow', 'rodent', 'insect', 'fly', 'duck', 'animal', 'cat', 'bat', 'eagle']",animal,0.0007517242338508368,A sparrow is a type of <mask>,sparrow
345,"['sausage', 'pig', 'dog', 'hog', 'cow', 'cabbage', 'rope', 'knife', 'pork', 'knot', 'horse', 'rodent', 'snake', 'tobacco', 'smoker', 'animal', 'organ', 'dagger', 'kettle', 'cigar']",animal,0.006758593954145908,A hogchoker is a type of <mask>,hogchoker
346,"['mammal', 'elephant', 'animal', 'lizard', 'rodent', 'dinosaur', 'snake', 'mammals', 'bird', 'dolphin', 'monkey', 'cat', 'fish', 'frog', 'whale', 'ape', 'deer', 'dog', 'horse', 'mouse']",animal,0.02229192480444908,A fissiped_mammal is a type of <mask>,fissiped_mammal
347,"['cat', 'tiger', 'dog', 'lion', 'animal', 'snake', 'wolf', 'predator', 'mammal', 'bird', 'bear', 'cats', 'elephant', 'horse', 'fox', 'canine', 'lizard', '...', 'Bengal', 'bull']",animal,0.01149220485240221,A tiger_cat is a type of <mask>,tiger_cat
348,"['dog', 'cat', 'canine', 'breed', 'pet', 'animal', 'wolf', 'shark', 'rabbit', '...', 'hybrid', 'rat', 'rodent', 'predator', 'bird', 'fox', 'seal', 'snake', 'fish', 'bear']",animal,0.014356229454278946,A crab_eating_dog is a type of <mask>,crab_eating_dog
350,"['sponge', 'water', 'bacteria', 'insect', 'liquid', 'salt', 'soap', 'jelly', 'skin', 'organ', 'fluid', 'organism', 'animal', 'tissue', 'rock', 'protein', 'material', 'sand', 'substance', 'food']",animal,0.012767388485372066,A sponge is a type of <mask>,sponge
353,"['lobster', 'fish', 'crab', 'shrimp', 'clam', 'bird', 'meat', 'egg', 'snail', 'shark', 'animal', 'worm', 'chicken', '...', 'rabbit', 'mole', 'seafood', 'snake', 'pig', 'shell']",animal,0.007747577503323555,A true_lobster is a type of <mask>,true_lobster
354,"['dog', 'horse', 'animal', 'elephant', 'cat', 'dinosaur', 'mammal', 'human', 'monkey', 'deer', 'donkey', 'canine', 'wolf', 'snake', 'goat', 'rabbit', 'camel', 'lizard', 'bird', 'cow']",animal,0.05815199390053749,A quadruped is a type of <mask>,quadruped
359,"['bird', 'crow', 'pigeon', 'hawk', 'owl', 'raven', 'dove', 'goose', 'eagle', 'duck', 'fly', 'insect', 'birds', 'butterfly', 'chicken', 'crane', 'bat', 'animal', 'bee', 'cardinal']",animal,0.001703027868643403,A lark is a type of <mask>,lark
362,"['bird', 'snail', 'snake', 'rodent', 'insect', 'ant', 'beetle', 'mole', 'mouse', 'worm', 'animal', 'rat', 'rabbit', 'fish', 'spider', 'lizard', 'mammal', 'deer', 'bee', 'squirrel']",animal,0.019605886191129684,A molter is a type of <mask>,molter
364,"['animal', 'livestock', 'cattle', 'dog', 'sheep', 'goat', 'horse', 'cow', 'meat', 'mammal', 'chicken', 'camel', 'pig', 'pet', 'lamb', 'breed', 'ram', 'animals', 'bird', 'deer']",animal,0.20978279411792755,A domestic_sheep is a type of <mask>,domestic_sheep
366,"['dog', 'bird', 'horse', 'cat', 'fish', 'saint', 'wine', 'cheese', 'cow', 'sausage', 'flower', 'tree', 'grape', 'animal', 'beetle', 'bull', 'cross', 'butterfly', 'snake', 'sculpture']",animal,0.007264929357916117,A saint_bernard is a type of <mask>,saint_bernard
373,"['monkey', 'rodent', 'squirrel', 'mammal', 'animal', 'bird', 'cat', 'monkeys', 'ape', 'dog', 'primates', 'snake', 'rat', 'rabbit', 'elephant', 'bear', 'bat', 'gorilla', 'mouse', 'python']",animal,0.007405560463666916,A squirrel_monkey is a type of <mask>,squirrel_monkey
374,"['crab', 'crabs', 'beetle', 'spider', 'fish', 'lobster', 'Crab', 'insect', 'bird', 'shrimp', 'cricket', 'shell', 'animal', 'worm', 'bug', 'snail', 'species', 'snake', 'shark', 'coral']",animal,0.0016122997039929032,A english_lady_crab is a type of <mask>,english_lady_crab
376,"['rodent', 'rat', 'mouse', 'snake', 'mole', 'rabbit', 'insect', 'ant', 'mammal', 'cat', 'spider', 'lizard', 'animal', 'squirrel', 'bird', 'worm', 'python', 'pest', 'mosquito', 'rats']",animal,0.0029709436930716038,A cotton_rat is a type of <mask>,cotton_rat
379,"['bird', 'crow', 'pigeon', 'animal', 'owl', 'insect', 'chicken', 'hawk', 'birds', 'raven', 'rodent', 'dog', 'fly', 'eagle', 'mammal', 'goose', 'cat', 'monkey', 'creature', 'bee']",animal,0.019068345427513123,A crow is a type of <mask>,crow
380,"['tiger', 'cat', 'lion', 'Bengal', 'dog', 'wolf', 'bear', 'elephant', 'snake', 'bull', 'tigers', 'predator', 'animal', 'mammal', 'deer', 'Tiger', 'monkey', 'horse', '...', 'Indian']",animal,0.002035036450251937,A bengal_tiger is a type of <mask>,bengal_tiger
385,"['dog', 'cat', 'canine', 'wolf', 'rabbit', 'fox', 'horse', 'breed', 'animal', 'rat', 'deer', 'rodent', 'dogs', 'cattle', 'bird', 'mammal', 'pig', 'snake', 'puppy', '.']",animal,0.008062576875090599,A african_hunting_dog is a type of <mask>,african_hunting_dog
389,"['snake', 'bird', 'deer', 'dinosaur', 'horse', 'animal', 'cow', 'unicorn', 'lizard', 'wolf', 'rabbit', 'mosquito', 'ant', 'insect', 'rodent', 'cat', 'hawk', 'goat', 'elephant', 'dog']",animal,0.028888070955872536,A horned_screamer is a type of <mask>,horned_screamer
392,"['rabbit', 'rodent', 'mammal', 'mouse', 'deer', 'squirrel', 'bunny', 'rat', 'animal', 'mole', 'cat', 'rabbits', 'horse', 'goat', 'fox', 'dog', 'bird', 'snake', 'chicken', 'ant']",animal,0.004219472408294678,A swamp_rabbit is a type of <mask>,swamp_rabbit
394,"['bird', 'pigeon', 'hawk', 'dove', 'raven', 'eagle', 'birds', 'animal', 'crow', 'chicken', 'butterfly', 'deer', 'dinosaur', 'snake', 'dog', 'goose', 'owl', 'duck', 'bat', 'crane']",animal,0.0036280518397688866,A condor is a type of <mask>,condor
396,"['shrew', 'rodent', 'mammal', 'snake', 'lizard', 'squirrel', 'mole', 'rat', 'mouse', 'bat', 'monkey', 'bird', 'bear', 'ant', 'dog', 'wolf', 'cat', 'frog', 'animal', 'spider']",animal,0.0023609409108757973,A american_water_shrew is a type of <mask>,american_water_shrew
409,"['dog', 'cat', 'fox', 'rabbit', 'canine', 'rat', 'wolf', 'breed', 'puppy', 'horse', 'dogs', 'mouse', 'Labrador', 'rodent', 'Dog', 'animal', 'cross', 'kitten', '...', 'boxer']",animal,0.0014082040870562196,A smooth_haired_fox_terrier is a type of <mask>,smooth_haired_fox_terrier
411,"['deer', 'rabbit', 'buck', 'horse', 'animal', 'wolf', 'goat', 'cow', 'sheep', 'mammal', 'squirrel', 'dog', 'bear', 'livestock', 'turkey', 'buffalo', 'rodent', 'cattle', 'Deer', 'mouse']",animal,0.00314714084379375,A fallow_deer is a type of <mask>,fallow_deer
412,"['worm', 'insect', 'parasite', 'beetle', 'fungus', 'bug', 'rodent', 'bacteria', 'moth', 'spider', 'worms', 'mouse', 'ant', 'mosquito', 'snail', 'animal', 'organism', 'snake', 'monkey', 'pest']",animal,0.003406299278140068,A peanut_worm is a type of <mask>,peanut_worm
413,"['bird', 'hawk', 'owl', 'fly', 'snake', 'crow', 'insect', 'chicken', 'pigeon', 'butterfly', 'animal', 'eagle', 'crane', 'bat', 'swallow', 'raven', 'fish', 'goose', 'birds', 'dove']",animal,0.007446303963661194,A swallow is a type of <mask>,swallow
414,"['dog', 'puppy', 'canine', 'rabbit', 'rat', 'dogs', 'horse', 'cat', 'Dog', 'Labrador', 'rodent', 'sheep', 'wolf', 'breed', 'boxer', 'shepherd', 'pig', 'pet', 'animal', 'chicken']",animal,0.00030452737701125443,A rottweiler is a type of <mask>,rottweiler
416,"['worm', 'organism', 'bacteria', 'spider', 'insect', 'dinosaur', 'fungus', 'fish', 'parasite', 'beetle', 'lizard', 'crab', 'bird', 'animal', 'shark', 'ant', 'butterfly', 'snake', 'algae', 'whale']",animal,0.01557506900280714,A metatherian is a type of <mask>,metatherian
418,"['fish', 'shrimp', 'shark', 'lobster', 'crab', 'squid', 'clam', 'seafood', 'animal', 'tuna', 'dolphin', 'snail', 'coral', 'salmon', 'snake', 'trout', 'worm', 'meat', 'freshwater', 'algae']",animal,0.005581372883170843,A prawn is a type of <mask>,prawn
419,"['horse', 'cow', 'bull', 'female', 'pony', 'dog', 'calf', 'donkey', 'girl', 'goat', 'animal', 'cattle', 'deer', 'ram', 'camel', 'woman', 'pig', 'horses', 'cat', 'rabbit']",animal,0.005312478169798851,A filly is a type of <mask>,filly
421,"['sheep', 'goat', 'cow', 'horse', 'cattle', 'lamb', 'rabbit', 'ram', 'dog', 'cheese', 'pig', 'wool', 'deer', 'camel', 'bull', 'sausage', 'chicken', 'potato', 'goose', 'animal']",animal,0.006059511099010706,A sheepshead is a type of <mask>,sheepshead
423,"['snake', 'bird', 'lizard', 'cat', 'deer', 'dog', 'goat', 'fish', 'cow', 'elephant', 'tree', 'horse', 'rat', 'tiger', 'monkey', 'rodent', 'beetle', 'rabbit', 'animal', 'chicken']",animal,0.01258032489567995,A nilgai is a type of <mask>,nilgai
424,"['cat', 'kitten', 'dog', 'animal', 'pet', 'rodent', 'mammal', 'rabbit', 'bird', 'cats', 'mouse', 'horse', 'monkey', 'squirrel', 'rat', 'canine', 'tiger', 'creature', 'lizard', 'human']",animal,0.013033422641456127,A kitty is a type of <mask>,kitty
427,"['dog', 'monkey', 'elephant', 'horse', 'snake', 'bird', 'animal', 'sheep', 'tiger', 'wolf', 'cow', 'pig', 'cattle', 'bull', 'cat', 'rabbit', 'gorilla', 'deer', 'puppy', 'ram']",animal,0.016881175339221954,A rhesus is a type of <mask>,rhesus
432,"['monkey', 'ape', 'gorilla', 'mammal', 'dog', 'chimpanzees', 'elephant', 'rodent', 'animal', 'primates', 'human', 'bird', 'python', 'snake', 'rabbit', 'squirrel', 'monkeys', 'goat', 'bear', 'cat']",animal,0.015915635973215103,A pygmy_chimpanzee is a type of <mask>,pygmy_chimpanzee
435,"['shark', 'dinosaur', 'fish', 'lizard', 'worm', 'snake', 'bacteria', 'mammal', 'bird', 'animal', 'organism', 'spider', 'snail', 'human', 'squid', 'beetle', 'insect', 'mosquito', 'fungus', 'whale']",animal,0.018956296145915985,A metazoan is a type of <mask>,metazoan
445,"['fruit', 'tree', 'flower', 'plant', 'fish', 'grape', 'bird', 'banana', 'fungus', 'ant', 'snake', 'insect', 'mosquito', 'mango', 'mushroom', 'vegetation', 'animal', 'pineapple', 'vine', 'lizard']",animal,0.009714631363749504,A agua is a type of <mask>,agua
447,"['hawk', 'bird', 'pigeon', 'crow', 'eagle', 'owl', 'chicken', 'raven', 'birds', 'dove', 'drone', 'bat', 'turkey', 'animal', 'crane', 'goose', 'fly', 'snake', 'cat', 'aircraft']",animal,0.0012949359370395541,A pigeon_hawk is a type of <mask>,pigeon_hawk
448,"['snake', 'python', 'snakes', 'lizard', 'serpent', 'rat', 'spider', 'Python', 'frog', 'Cobra', 'fish', 'rodent', 'dinosaur', 'venom', 'Snake', '...', 'dog', 'shark', 'animal', 'turtle']",animal,0.0002678321034181863,A bull_snake is a type of <mask>,bull_snake
449,"['dog', 'bull', 'horse', 'canine', 'cat', 'sheep', 'breed', 'cattle', 'boxer', 'shepherd', 'puppy', 'dogs', 'Labrador', 'wolf', 'Dog', 'animal', 'cow', 'rabbit', 'pet', 'pony']",animal,0.0007894376176409423,A staffordshire_bullterrier is a type of <mask>,staffordshire_bullterrier
450,"['rodent', 'mammal', 'snake', 'wolf', 'dog', 'cat', 'squirrel', 'fox', 'animal', 'lizard', 'rabbit', 'mouse', 'deer', 'bird', 'monkey', 'bear', 'rat', 'spider', 'horse', 'goat']",animal,0.041233498603105545,A old_world_least_weasel is a type of <mask>,old_world_least_weasel
