,question,label
741,diving is usually used for relaxation,Yes
742,student is capable of complete homework,Yes
743,buy has a prerequisite of paying,Yes
744,buying presents usually causes happiness,Yes
745,wagram is part of napoleonic wars,Yes
746,west sussex is part of england,Yes
747,narrow minded is the opposite of broad minded,Yes
748,radio studio is usually used for broadcasting,Yes
749,running is usually used for fun,Yes
750,electrocardiogram is part of checkup,Yes
751,bomb rack is part of bomber,Yes
752,play lacrosse has a last subevent of take shower,Yes
753,read magazine has a prerequisite of buy one,Yes
754,fog usually recieves an action of found in valley,Yes
755,becoming inebriated is usually used for relaxation,Yes
756,dunce is usually located at corner,Yes
757,person has two opposable thumbs,Yes
758,cabinets is usually used for store objects,Yes
759,cervix is part of uterus,Yes
760,closet is usually located at house,Yes
761,non sequitur is the opposite of sequitur,Yes
762,gamblers is usually located at race track,Yes
763,pass class is motivated by a goal of graduate school,Yes
764,playing guitar is usually used for making music,Yes
765,liver is part of human body,Yes
766,notepad is usually used for leaving messages,Yes
767,surfer is capable of ride wave,Yes
768,going to movie usually causes excitement,Yes
769,operator is capable of direct call,Yes
770,remembering has a subevent of stopping to think,Yes
771,garden is usually used for growing flowers,Yes
772,child is capable of anger parent,Yes
773,hispaniola is part of greater antilles,Yes
774,parking lot is usually located at shopping center,Yes
775,going to play is usually used for having fun,Yes
776,united states navy is part of department of defense,Yes
777,broken glass is usually located at beach,Yes
778,somali peninsula is part of africa,Yes
779,go into trance has a subevent of lose consciousness,Yes
780,bus stop is usually used for waiting for bus,Yes
781,mankind has made many advancements,Yes
782,oboe is usually used for make music,Yes
783,jerk is part of clean and jerk,Yes
784,madrid is part of spain,Yes
785,anode is part of tube,Yes
786,radio city music hall is usually located at new york city,Yes
787,departure is the opposite of arrival,Yes
788,first epistle of peter is part of new testament,Yes
789,people is capable of smell flowers,Yes
790,beer has a property of harmful,Yes
791,person desires know all,Yes
792,gold medal is usually used for first place,Yes
793,minister is part of cabinet,Yes
794,pituitary is part of diencephalon,Yes
795,left handedness is the opposite of right handedness,Yes
796,curtain is usually located at window,Yes
797,having sex has a subevent of have orgasm,Yes
798,wine list is usually located at resturant,Yes
799,ignorance has a property of harmful to society,Yes
800,panhandlers is usually located at bus stop,Yes
801,meet people has a prerequisite of friendly,Yes
802,gel is usually located at tube,Yes
803,gyrostabilizer is part of ship,Yes
804,people usually recieves an action of killed in war,Yes
805,agra is part of india,Yes
806,suitable is the opposite of unsuitable,Yes
807,box is usually used for keeping stuff in,Yes
808,person is capable of leave house,Yes
809,finger is capable of point at,Yes
810,ecclesiastes is part of old testament,Yes
811,penis is usually used for peeing,Yes
812,nejd is part of saudi arabia,Yes
813,bus strike causes desire of drive to work,Yes
814,newspapers has a property of local,Yes
815,grid is usually located at mathematics,Yes
816,lamp is usually located at store,Yes
817,rosebush is usually located at flower garden,Yes
818,having shower usually causes feeling clean,Yes
819,person desires meet mot hoople,Yes
820,person desires itch to scratched,Yes
821,determine truth has a prerequisite of look at facts,Yes
822,georgia is part of united states,Yes
823,sleep at night has a prerequisite of relax,Yes
824,scoring home run has a prerequisite of ball,Yes
825,nanning is part of china,Yes
826,grandma is part of family,Yes
827,surf net has a prerequisite of buy computer,Yes
828,handgun is usually used for target practice,Yes
829,fluid is usually located at container,Yes
830,computing sum usually causes total,Yes
831,going for run has a subevent of burn calories,Yes
832,used is the opposite of new,Yes
833,examine thing has a prerequisite of look at closely,Yes
834,sing is motivated by a goal of in choir,Yes
835,attend classical concert has a subevent of hear classical music,Yes
836,animals is capable of sense danger,Yes
837,all consuming hatred sometimes causes desire of kill,Yes
838,jumping up and down is usually used for joy,Yes
839,surprising usually causes joy,Yes
840,barber comb is usually located at barber shop,Yes
841,child's body is part of child,Yes
842,hearing music is usually used for enjoying yourself,Yes
843,ferry is usually located at body of water,Yes
844,music is usually used for relax yourself,Yes
845,doing crossword puzzle usually causes feel sense of accomplishment,Yes
846,calculator is usually located at wristwatch,Yes
847,north yorkshire is part of england,Yes
848,shipwrecks is usually located at ocean,Yes
849,generalize is the opposite of specialize,Yes
850,cells is usually located at jail,Yes
851,glass fronted display cabinet is usually located at store,Yes
852,jonah is part of old testament,Yes
853,ride bicycle has a subevent of lean into turns,Yes
854,bed is usually used for lie down,Yes
855,traveling has a subevent of get lost,Yes
856,cotton is usually located at georgia,Yes
857,friends is capable of lend tools,Yes
858,mathematics has a property of useful in business,Yes
859,branches is usually located at forest,Yes
860,hydrogen atoms is usually located at space,Yes
861,means is usually used for help,Yes
862,study is usually located at large house,Yes
863,central american country is part of central america,Yes
864,neuroepithelium is part of inner ear,Yes
865,muscle is usually located at body of animal,Yes
866,tambala is part of malawi kwacha,Yes
867,riding bike is capable of good exercise,Yes
868,golfer is capable of drive ball,Yes
869,bomber is usually used for detonate,Yes
870,snack bar is usually located at airport,Yes
871,lighting match is usually used for starting fire,Yes
872,ejaculatory duct is part of seminal duct,Yes
873,talk with far away has a first subevent of telephone,Yes
874,english channel is usually located at england,Yes
875,color is the opposite of black,Yes
876,mail letter has a subevent of opening postal box door,Yes
877,lamp is usually located at office,Yes
878,behind is the opposite of front,Yes
879,setting cup on table has a prerequisite of hands,Yes
880,type has a prerequisite of use finger,Yes
881,having fun has a subevent of playing marbles,Yes
882,frisbee is usually used for ultimate frisbee,Yes
883,buy is distinct from sell,Yes
884,cleaning clothing usually causes shrinks,Yes
885,microwave oven is usually located at kitchen,Yes
886,giving plug has a prerequisite of having plug,Yes
887,have pee has a subevent of bladder feels empty,Yes
888,display ads for automobiles is usually located at newspaper,Yes
889,ball is usually used for roll,Yes
890,job is part of old testament,Yes
891,most paper usually recieves an action of made from wood pulp,Yes
892,communicating usually causes understanding,Yes
893,esoteric is the opposite of exoteric,Yes
894,wash clothes has a prerequisite of sort clothes by color,Yes
895,cranium is part of skull,Yes
896,flutter kick is part of crawl,Yes
897,driveway is usually located at suburb,Yes
898,sailing has a prerequisite of wind,Yes
899,apple is usually used for making apple pie,Yes
900,alcohol causes desire of dance,Yes
901,playing poker has a prerequisite of attention,Yes
902,traveling has a subevent of exploring new cultures,Yes
903,pretend has a subevent of people believe,Yes
904,universe has a property of very old,Yes
905,advancing into battle is usually used for attacking enemy,Yes
906,ola is part of talipot,Yes
907,united states coast guard is part of department of transportation,Yes
908,potato is usually located at bag of potatoes,Yes
909,nizhnyi novgorod is part of russia,Yes
910,remember has a prerequisite of pay attention,Yes
911,group is part of molecule,Yes
912,peck is part of bushel,Yes
913,watch movie is motivated by a goal of entertainment,Yes
914,people is capable of weather storms,Yes
915,going to concert is usually used for doing with friends,Yes
916,swim has a prerequisite of find body of water,Yes
917,masochism is the opposite of sadism,Yes
918,boy is distinct from girl,Yes
919,baruch is part of apocrypha,Yes
920,dish is part of radar,Yes
921,state is usually located at country,Yes
922,getting onto web has a subevent of time out,Yes
923,speed has a property of dangerous,Yes
924,most children desires play sports,Yes
925,committing suicide has a prerequisite of killing yourself,Yes
926,tupungato is part of argentina,Yes
927,fix computer has a prerequisite of geek,Yes
928,decide entails debate,Yes
929,mat is usually used for wipe feet on,Yes
930,great rift valley is part of asia,Yes
931,lose is distinct from win,Yes
932,money is usually located at sock drawer,Yes
933,watch film has a first subevent of sit down,Yes
934,watch evening news has a prerequisite of switch tv on,Yes
935,tape has a property of sticky,Yes
936,aspirin is usually located at medicine cabinet,Yes
937,person desires solve problem,Yes
938,nivose is part of revolutionary calendar,Yes
939,section is part of whole,Yes
940,person desires best things for friends,Yes
941,niger is part of benin,Yes
942,part time is the opposite of full time,Yes
943,pretend has a subevent of act,Yes
944,help has a prerequisite of lend hand,Yes
945,stopping bicycle has a prerequisite of using brake,Yes
946,apple tree is usually located at wisconsin,Yes
947,body is part of narration,Yes
948,move is distinct from still,Yes
949,vermont is part of new england,Yes
950,armhole is part of garment,Yes
951,control account is part of general ledger,Yes
952,macedonia is part of balkan peninsula,Yes
953,sew has a prerequisite of get needle,Yes
954,text is part of bible,Yes
955,going for run has a subevent of checking pulse,Yes
956,fungus is usually located at rotten log,Yes
957,biscayne national park is part of florida,Yes
