,question,label
856,science is capable of cry loudly,No
857,can i read about privates in a book,Yes
858,is pothole in every state in the us,Yes
859,quickening is part of tunnel,No
860,open gift has a subevent of sell movie tickets,No
861,lawn is usually located at yard,Yes
862,loving another usually causes happiness,Yes
863,person desires enough sleep,Yes
864,kitten is usually located at shelter,Yes
865,going on strike has a subevent of loss of income,Yes
866,do people need book to do a job,Yes
867,trains is capable of paint wall,No
868,future is distinct from woman,No
869,child is capable of time runner,No
870,ferris wheel is usually located at fork in road,No
871,college is usually used for make cloth,No
872,death of spouse causes desire of hit bottle,Yes
873,making better world has a subevent of feel good about yourself,Yes
874,snow is usually located at roof,Yes
875,buy house has a prerequisite of get mortgage,Yes
876,is turbocharger alive,No
877,is sedative expensive,Yes
878,ripcord is part of shirt,No
879,sacramento mountains is part of playground,No
880,edging is part of himalayas,No
881,mall is usually used for making clothing,No
882,person desires facts,Yes
883,answer questions has a subevent of solution,No
884,post office is usually used for work,No
885,finder is part of holy eucharist,No
886,academic gown is part of durham,No
887,is silkworm a pet,No
888,is housemaster a specific person,Yes
889,identify entails act,No
890,is camcorder used for storage,No
891,is webmaster round,No
892,is jeans heavy,No
893,books is usually located at studios,No
894,love usually causes smile,No
895,have nervous breakdown has a subevent of get shot,No
896,does joist have to do with water,No
897,does dockworker involve water in any way,Yes
898,is antidote something that could cure somebody of something,Yes
899,bedroom is usually used for take notes,No
900,gulf of thailand is part of south china sea,Yes
901,mourners is usually located at funeral,Yes
902,people is capable of involve reunions between sisters,No
903,inseparable is the opposite of consequent,No
904,weeding garden usually causes plants will grow better,Yes
905,landmark has a property of complex,No
906,loneliness causes desire of make people laugh,Yes
907,pencils and pens is usually located at office,Yes
908,is commissioner for health reasons,No
909,gastrocnemius is part of calf,Yes
910,ovary is part of canada,No
911,harmonica has a property of very sharp,No
912,is bleachers metal,Yes
913,advertising is usually located at newspaper,Yes
914,bringing in verdict is usually used for making telephone call,No
915,is oars used for sporting goods,Yes
916,changing society usually causes new rules to learn,Yes
917,clock is usually used for timing,Yes
918,is outpatient related to sales,No
919,kill people has a prerequisite of fill bathtub with water,No
920,car park is usually used for meeting other people,No
921,cooling off has a subevent of close eyes,No
922,place name is part of troponymy,Yes
923,is tribe red,No
924,engineers is capable of design,Yes
925,santa ana is part of el salvador,Yes
926,fissure of sylvius is part of south,No
927,gazelle is usually located at ivory coast,Yes
928,is shopping describing forestation,No
929,lower usually causes destruction,No
930,is handgun something commonly found in ones house,Yes
931,does footbath cost more than 10000 dollars,No
932,is chick yellow,Yes
933,is sentinel used to dress,No
934,bosom is part of washington,No
935,is roadblock attached to something else,Yes
936,does water clean dishes,Yes
937,seldom is the opposite of deactivate,No
938,can i lift wood by myself,Yes
939,is lysol used for cleaning,Yes
940,person desires green thumb,Yes
941,jam is usually located at jar,Yes
942,attributive is the opposite of predicative,Yes
943,is cereal a seasoning ,No
944,breathing has a subevent of sigh,Yes
945,does derby have to do with religion,No
946,dressing nice has a subevent of hurt yourself,No
947,wash hands is motivated by a goal of hear traffic report,No
948,is nativity highly technical,No
949,is eraser smaller than an adult goldfish,Yes
950,southwest is part of pakistan,No
951,is groundsman nocturnal,No
952,driving car has a subevent of wreck,No
953,is primrose a flower,Yes
954,is envelope ever large,Yes
955,using calculator usually causes get answer,Yes
956,acting in play usually causes stage fright,Yes
957,hammer is part of gunlock,Yes
958,change is usually located at office,No
959,is biceps wood,No
960,fill is the opposite of empty,Yes
961,is poinsettia metal,No
962,thermometer is usually located at doctor,Yes
963,love is capable of do dishes,No
964,calf is part of shank,Yes
965,killing people has a prerequisite of buy ticket,No
966,is oven used by children,Yes
967,quarter century is part of century,Yes
968,gardner is capable of complete sentence,No
969,does awning have a covering of some type,Yes
970,is farm found inside the home,No
971,fast cars is capable of give joy,No
972,go to mall has a subevent of whistle,No
973,padua is part of veneto,Yes
974,is lunchlady human,Yes
975,can you do meditation without moving,Yes
976,university of north carolina is part of hat,No
977,is fan a pet,No
978,stethescope is usually located at garage,No
979,does generator take in light,No
980,does picket have wheels,No
981,person does not desire crash car,Yes
982,solar dish is part of solar thermal system,Yes
983,naha city is part of scotland,No
984,maryland is part of bavaria,No
985,is nape a tool,No
986,clothes is usually located at poetry book,No
987,watch television has a subevent of burns,No
988,person does not desire vomit on themselves,Yes
989,does stirrer help clean your house,No
990,wallet is usually located at home,No
991,is dueler used in the kitchen,No
992,is school used for transport,No
993,chess knight is usually used for playing chess,Yes
994,walk is motivated by a goal of has violated civil rights,No
995,is paintball a type of food,No
996,is poster electronic,No
997,wrestling has a subevent of signing,No
998,is hayseed a role model,No
999,watching ice capades causes desire of skate,Yes
1000,pickles is usually located at refrigerator,Yes
1001,change society is motivated by a goal of destroying environment,Yes
1002,is fruitcake a place,No
1003,mutts is defined as plural form of mutt,Yes
1004,is batwing related to the weather,No
1005,ballpoint pen is usually used for pointing at,Yes
1006,human is usually located at sink,No
1007,cerebellar hemisphere is part of cerebellum,Yes
1008,go jogging has a prerequisite of stretch first,Yes
1009,punish has a prerequisite of send to room,Yes
1010,buying has a subevent of ask for to cooled,Yes
1011,dart is part of garment,Yes
1012,killing people usually causes murder,Yes
1013,person does not desire swindled,Yes
1014,is guardrail a chain link fence,Yes
1015,does household have to do with a hobby,No
1016,is whalebone alive,No
1017,do housework has a subevent of wash windows,Yes
1018,is holster made of wood,No
1019,menstrual phase is part of new zealand,No
1020,notebook is usually located at bookstore,Yes
1021,national security agency is part of department of defense,Yes
1022,making sure re healthy has a subevent of eat healthy foods,Yes
1023,panama city is part of panama,Yes
1024,is globetrotter something i can hold in my hand,No
1025,is boards used to build things,Yes
1026,shift is part of mexico,No
1027,listen to music has a prerequisite of play cd,Yes
1028,playing harp has a prerequisite of ante in,No
1029,going public has a subevent of sell shares,Yes
1030,waiting in line usually causes boredom,Yes
1031,financial management service is part of department of treasury,Yes
1032,is nip edible,No
1033,den is usually used for hybernation,Yes
1034,passing university exams usually causes elation,Yes
1035,aleutian islands is part of islamic calendar,No
1036,typing usually causes pain,Yes
1037,historical artifacts is usually located at museum,Yes
1038,is violin metal,No
1039,can you find piston at an office,No
1040,allegheny is part of basidiomycete,No
1041,jeans is usually used for cook,No
1042,is wood used to build things,Yes
1043,is plywood smaller than a car,Yes
1044,is canoe made of years of corrosion,No
1045,does vessel travel on road,No
1046,wait on tables has a prerequisite of paper,No
1047,danube is part of bulgaria,Yes
1048,cookie usually recieves an action of eaten,Yes
1049,money causes desire of compete against,No
1050,is firelight a solid,No
1051,is shank found in an office,No
1052,paper clip is usually used for making music,No
1053,eton college is part of berkshire,Yes
1054,is tick bigger than a centipede,No
1055,is gynecologist male,Yes
1056,dasht e lut is part of massachusetts,No
1057,field event is part of track meet,Yes
1058,is piano something you play with,Yes
1059,read letter has a subevent of ride trail,No
1060,can you give platoon as a gift,No
1061,battlement is part of fortress,Yes
1062,heat is distinct from cold,Yes
1063,column is usually used for support,Yes
1064,is bell very large ,Yes
1065,is coleslaw something you buy,Yes
1066,moron is part of jerusalem,No
1067,sand is usually located at surface of earth,Yes
1068,does baron serve people,Yes
1069,kansas is part of united states,Yes
1070,is commonwealth a vehicle,No
1071,is polyvinyl found in nature,No
1072,cervical vertebra is part of neck,Yes
1073,is guy a place,No
1074,is tick an insect,Yes
1075,having fun has a subevent of riding through haunted house,Yes
1076,ottoman is usually used for storing socks,No
1077,is ramp alive,No
1078,tell story has a subevent of tip,No
1079,finding information has a subevent of take course,Yes
1080,does wielder involve the ambulance,No
1081,conquering opponent is usually used for enjoyment,No
1082,is mural something i can eat,No
1083,is tortellini living,No
1084,topside is part of ship,Yes
1085,farm animals is usually located at frozen tundra,No
1086,is housemaid living,Yes
1087,is gumdrop solid,Yes
1088,is pedestrian old,Yes
1089,knitting is usually used for furthering good cause,No
