,top_20_predictions,prediction,prediction_probability,sentence,name
188,"['horse', 'aircraft', 'dog', 'glider', 'bicycle', 'boat', 'shotgun', 'pigeon', 'animal', 'rifle', 'helicopter', 'tractor', 'vehicle', 'locomotive', 'sheep', 'livestock', 'car', 'canoe', 'ski', 'crossbow']",animal,0.014735769480466843,A airedale is a type of [MASK].,airedale
192,"['rat', 'mammal', 'rats', 'rodents', 'mouse', 'animal', 'cat', 'flea', 'rabbit', 'frog', 'pig', 'insect', 'bat', 'mosquito', 'bird', 'snake', 'tick', 'lizard', 'squirrel', 'cricket']",animal,0.0020176914986222982,A cotton_rat is a type of [MASK].,cotton_rat
194,"['monarch', 'throne', 'bird', 'ship', 'king', 'horse', 'aircraft', 'warship', 'vessel', 'locomotive', 'queen', 'flag', 'car', 'ruler', 'animal', 'tree', 'castle', 'vehicle', 'person', 'chair']",animal,0.009049417451024055,A monarch is a type of [MASK].,monarch
195,"['horse', 'pony', 'truck', 'locomotive', 'motorcycle', 'vehicle', 'rodeo', 'car', 'tractor', 'automobile', 'bull', 'atv', 'cattle', 'shotgun', 'dog', 'tank', 'mustang', 'animal', 'bicycle', 'wagon']",animal,0.009447618387639523,A bronco is a type of [MASK].,bronco
199,"['mammal', 'animal', 'cat', 'pigeon', 'bird', 'parrot', 'rabbit', 'dog', 'rat', 'primate', 'monkey', 'insect', 'lizard', 'creature', 'mouse', 'flea', 'human', 'kangaroo', 'spider', 'fox']",animal,0.21284304559230804,A ferret is a type of [MASK].,ferret
200,"['animal', 'locomotive', 'fish', 'vessel', 'cell', 'ship', 'organ', 'object', 'tree', 'genus', 'structure', 'organism', 'machine', 'vehicle', 'human', 'car', 'particle', 'bird', 'robot', 'mammal']",animal,0.07369941473007202,A homo is a type of [MASK].,homo
201,"['bird', 'butterfly', 'parrot', 'pigeon', 'insect', '##bird', 'turtle', 'birds', 'bee', 'animal', 'snail', 'crow', 'owl', 'hen', 'rooster', 'dove', 'aircraft', 'fish', 'wasp', 'raven']",animal,0.0032482664100825787,A lovebird is a type of [MASK].,lovebird
203,"['animal', 'worm', 'mammal', 'organism', 'sponge', 'fish', 'bacteria', 'bacterium', 'mollusk', 'parasite', 'gastropod', 'snail', 'algae', 'coral', 'dinosaur', 'fossil', 'worms', 'embryo', 'shrimp', 'organisms']",animal,0.2294514924287796,A placoderm is a type of [MASK].,placoderm
205,"['dog', 'wolf', 'canine', 'greyhound', 'hound', 'dogs', 'werewolf', 'animal', 'mammal', '##dog', 'bulldog', 'shepherd', 'horse', 'hounds', 'beast', 'wolves', 'breed', 'cat', 'howled', 'livestock']",animal,0.0028937822207808495,A irish_wolfhound is a type of [MASK].,irish_wolfhound
206,"['bird', 'parrot', 'fish', 'aircraft', 'turtle', 'pigeon', 'dolphin', 'surfer', 'kite', 'animal', 'whale', 'boat', 'airplane', 'butterfly', 'yacht', 'ship', '##bird', 'vessel', 'insect', 'shark']",animal,0.00732464948669076,A surfbird is a type of [MASK].,surfbird
208,"['rabbit', 'mammal', 'mouse', 'animal', 'cat', 'rabbits', 'deer', 'bat', 'rat', 'hare', 'fox', 'rodents', 'bird', 'dog', 'pig', 'primate', 'weasel', 'monkey', 'badger', 'pigeon']",animal,0.004282660316675901,A wood_rabbit is a type of [MASK].,wood_rabbit
211,"['human', 'primate', 'animal', 'man', 'organism', 'homo', 'person', 'species', 'mammal', 'bacterium', 'humanoid', 'insect', 'ape', 'humanity', 'creature', 'humans', 'monkey', 'male', 'being', 'hybrid']",animal,0.03381387144327164,A homo_sapiens is a type of [MASK].,homo_sapiens
212,"['shotgun', 'cannon', 'gun', 'firearm', 'whip', 'dog', 'crossbow', 'bird', 'knife', 'horse', 'projectile', 'spear', 'animal', 'pistol', 'arrow', 'explosive', 'coin', 'weapon', 'pigeon', 'toy']",animal,0.013443096540868282,A gudgeon is a type of [MASK].,gudgeon
214,"['dog', 'canine', 'greyhound', 'bulldog', 'puppy', 'hound', 'dogs', 'chihuahua', '##dog', 'animal', 'mammal', 'terri', 'husky', 'shepherd', 'pony', '##berman', 'breed', 'boxer', 'labrador', 'wolf']",animal,0.00020117538224440068,A clydesdale_terrier is a type of [MASK].,clydesdale_terrier
215,"['bird', 'egg', 'animal', 'infant', 'fish', 'mammal', 'insect', 'baby', 'creature', 'turtle', 'embryo', 'pigeon', 'child', 'chicken', 'dinosaur', 'organism', 'offspring', 'butterfly', 'worm', 'chick']",animal,0.09139969944953918,A hatchling is a type of [MASK].,hatchling
217,"['horse', 'pony', 'animal', 'horses', 'equestrian', 'breed', 'racehorse', 'stallion', 'saddle', 'thoroughbred', 'mare', 'donkey', 'livestock', 'arabian', 'riding', 'rode', 'rider', 'horseback', 'mule', 'cavalry']",animal,0.00543369771912694,A american_saddle_horse is a type of [MASK].,american_saddle_horse
224,"['dog', 'animal', 'mammal', 'monkey', 'horse', 'puppet', 'canine', 'cat', 'primate', 'toy', 'bird', 'goat', 'creature', 'dinosaur', 'pony', 'puppy', 'shepherd', 'human', 'wolf', 'pet']",animal,0.09482935070991516,A dachshund is a type of [MASK].,dachshund
225,"['dog', 'canine', 'greyhound', 'puppy', 'fox', 'hound', 'dogs', 'bulldog', 'chihuahua', 'mammal', 'wolf', 'animal', 'husky', 'shepherd', 'rabbit', 'cat', '##berman', '##dog', 'breed', 'pomeranian']",animal,0.0005328275728970766,A smooth_haired_fox_terrier is a type of [MASK].,smooth_haired_fox_terrier
228,"['parrot', 'cock', 'bird', 'rooster', 'chicken', 'animal', 'lizard', 'pigeon', 'peacock', 'cat', 'hen', 'cricket', 'duck', 'fish', 'horse', 'chick', 'dog', 'turtle', 'cow', 'birds']",animal,0.0072057973593473434,A jungle_cock is a type of [MASK].,jungle_cock
230,"['bird', 'animal', 'mammal', 'kangaroo', 'lizard', 'rabbit', 'insect', 'cat', 'pigeon', 'monkey', 'turtle', 'dog', 'rat', 'ant', 'parrot', 'spider', 'duck', 'pig', 'chicken', 'frog']",animal,0.12425285577774048,A wombat is a type of [MASK].,wombat
232,"['animal', 'cow', 'horse', 'mammal', 'pig', 'cattle', 'livestock', 'bird', 'goat', 'dog', 'creature', 'human', 'vehicle', 'fish', 'woman', 'meat', 'vessel', 'person', 'animals', 'cat']",animal,0.5914156436920166,A cow is a type of [MASK].,cow
234,"['animal', 'fish', 'toy', 'shoe', 'horse', 'bicycle', 'boat', 'puppet', 'vehicle', 'carp', 'tool', 'car', 'banjo', 'pig', 'toilet', 'guitar', 'mammal', 'beetle', 'snake', 'boot']",animal,0.04470301792025566,A leather_carp is a type of [MASK].,leather_carp
236,"['insect', 'scorpion', 'animal', 'bird', 'spider', 'lizard', 'snake', 'mammal', 'wasp', 'ant', 'fish', 'crab', 'snail', 'turtle', 'slug', 'mollusk', 'monkey', 'mosquito', 'parrot', 'beetle']",animal,0.15485352277755737,A scorpion is a type of [MASK].,scorpion
237,"['fish', 'catfish', 'bird', 'turtle', 'boat', 'swimmer', 'snail', 'frog', 'duck', 'eel', 'pigeon', 'insect', 'crab', 'canoe', 'vessel', 'mollusk', 'lizard', 'worm', 'animal', 'parrot']",animal,0.0055588241666555405,A croaker is a type of [MASK].,croaker
241,"['fish', 'shrimp', 'mollusk', 'crab', 'lobster', 'octopus', 'snail', 'shark', 'turtle', 'dolphin', 'oyster', 'lizard', 'worm', 'tuna', 'seafood', 'gastropod', 'squid', 'animal', 'bird', 'eel']",animal,0.004603225737810135,A long_clawed_prawn is a type of [MASK].,long_clawed_prawn
242,"['dog', 'canine', 'animal', 'puppy', 'greyhound', 'mammal', 'dogs', 'hound', 'labrador', 'shepherd', 'horse', 'pet', 'breed', '##dog', 'cat', 'bird', 'pony', 'racehorse', 'pup', 'mascot']",animal,0.007350095082074404,A american_water_spaniel is a type of [MASK].,american_water_spaniel
245,"['frog', 'mammal', 'snake', 'fish', 'lizard', 'newt', 'turtle', 'spider', 'animal', 'toad', 'bird', 'otter', 'insect', 'predator', 'bug', 'mouse', 'weasel', 'catfish', 'worm', 'beetle']",animal,0.0166277177631855,A shasta_salamander is a type of [MASK].,shasta_salamander
246,"['animal', 'organism', 'mammal', 'creature', 'organisms', 'insect', 'life', 'animals', 'bird', 'plant', 'dinosaur', 'mollusk', 'biological', 'primate', 'human', 'mammals', 'body', 'species', 'invertebrates', 'being']",animal,0.7096778750419617,A vertebrate is a type of [MASK].,vertebrate
248,"['cat', 'cats', 'mammal', 'animal', 'dog', 'kitty', 'leopard', 'tiger', 'jaguar', 'lizard', 'kitten', 'bird', 'mouse', 'primate', 'parrot', 'monkey', '##cat', 'rabbit', 'snake', 'pet']",animal,0.002929921029135585,A burmese_cat is a type of [MASK].,burmese_cat
249,"['pigeon', 'bird', 'parrot', 'dog', 'pig', 'rabbit', 'pigeons', 'chicken', 'bicycle', 'rooster', 'cat', 'animal', 'owl', 'horse', 'balloon', 'shotgun', 'pastry', 'bat', 'goat', 'crow']",animal,0.0007635301444679499,A pigeon_guillemot is a type of [MASK].,pigeon_guillemot
251,"['organ', 'bone', 'mammal', 'fish', 'animal', 'sponge', 'vessel', 'tumor', 'kidney', 'muscle', 'skull', 'liver', 'gland', 'tooth', 'balloon', 'penis', 'shell', 'ear', 'rib', 'mouth']",animal,0.02030905708670616,A psocid is a type of [MASK].,psocid
253,"['dog', 'canine', 'greyhound', 'puppy', 'hound', 'dogs', 'bulldog', 'animal', '##dog', 'chihuahua', 'mammal', 'breed', 'cat', 'labrador', 'shepherd', 'terri', 'wolf', '##berman', 'boxer', 'husky']",animal,0.0003905335906893015,A irish_terrier is a type of [MASK].,irish_terrier
255,"['insect', 'fish', 'worm', 'mosquito', 'parasite', 'bug', 'beetle', 'tick', 'flea', 'fly', 'crab', 'snake', 'shark', 'bite', 'animal', 'eel', 'cancer', 'parasites', 'creature', 'mammal']",animal,0.005973102990537882,A fish_louse is a type of [MASK].,fish_louse
258,"['fish', 'bird', 'insect', 'animal', 'roach', 'mammal', 'snail', 'mosquito', 'pigeon', 'chicken', 'cricket', 'lizard', 'frog', 'worm', 'rat', 'butterfly', 'egg', 'sausage', 'oyster', 'ant']",animal,0.04765256494283676,A roach is a type of [MASK].,roach
260,"['rat', 'mammal', 'rodents', 'mouse', 'bat', 'rats', 'cat', 'primate', 'squirrel', 'mole', 'rabbit', 'mice', 'monkey', 'flea', 'animal', 'weasel', 'frog', 'ant', 'tick', 'bird']",animal,0.00010426592052681372,A dusky_footed_wood_rat is a type of [MASK].,dusky_footed_wood_rat
262,"['kangaroo', 'bird', 'monkey', 'primate', 'mammal', 'lizard', 'cat', 'animal', '##aby', 'parrot', 'penguin', 'dog', 'pigeon', 'spider', 'snake', 'bat', 'ape', 'deer', 'rabbit', 'gorilla']",animal,0.009117759764194489,A nail_tailed_wallaby is a type of [MASK].,nail_tailed_wallaby
264,"['hare', 'rabbit', 'deer', 'mouse', 'dog', 'bunny', 'mammal', 'goose', 'animal', 'bird', 'horse', 'cat', 'weasel', 'sheep', 'elk', 'turkey', 'zebra', 'rabbits', 'badger', 'leopard']",animal,0.002007318427786231,A snowshoe_hare is a type of [MASK].,snowshoe_hare
266,"['goat', 'goats', 'animal', 'donkey', 'cow', 'sheep', 'pig', 'horse', 'dog', 'cat', 'cattle', 'cheese', 'livestock', 'reindeer', 'monkey', 'mammal', 'dairy', 'lamb', 'deer', 'camel']",animal,0.0017984218429774046,A bezoar_goat is a type of [MASK].,bezoar_goat
267,"['elephant', 'drum', 'bird', 'canoe', 'donkey', 'turtle', 'horse', 'crocodile', 'goat', 'buffalo', 'gorilla', 'fish', 'rhino', 'animal', 'mountain', 'tree', 'dog', 'cattle', 'pig', 'warrior']",animal,0.007113401312381029,A greater_kudu is a type of [MASK].,greater_kudu
269,"['lion', 'mammal', 'animal', 'dolphin', 'shark', 'leopard', 'monkey', 'cat', 'penguin', 'fish', 'seal', 'jaguar', 'primate', 'otter', 'turtle', 'crocodile', 'dog', 'whale', 'predator', 'bird']",animal,0.05175470560789108,A south_american_sea_lion is a type of [MASK].,south_american_sea_lion
270,"['bat', 'bats', 'mammal', 'insect', 'bird', 'primate', 'vampire', 'cricket', '##bat', 'cat', 'butterfly', 'monkey', 'animal', 'owl', 'spider', 'moth', 'lizard', 'vulture', 'mosquito', 'rat']",animal,0.00014208897482603788,A red_bat is a type of [MASK].,red_bat
271,"['puppy', 'dog', 'toy', 'kitten', 'mammal', 'pet', 'pup', 'pig', 'sheep', 'animal', 'chihuahua', 'rabbit', 'cat', 'bunny', 'mouse', 'hound', 'sausage', 'canine', 'bulldog', 'boxer']",animal,0.002006731927394867,A mud_puppy is a type of [MASK].,mud_puppy
272,"['mouse', 'mammal', 'cat', 'mice', 'animal', 'rodents', 'rat', 'rabbit', 'dog', 'pet', 'primate', 'kitten', 'squirrel', 'toy', 'bat', 'frog', 'canine', 'monkey', 'insect', 'chihuahua']",animal,0.018995679914951324,A house_mouse is a type of [MASK].,house_mouse
273,"['dinosaur', 'animal', 'mammal', 'fossil', 'lizard', 'creature', 'organism', 'bird', 'insect', 'mollusk', 'turtle', 'reptiles', 'dinosaurs', 'animals', 'primate', 'organisms', 'human', 'mammals', 'fish', 'fossils']",animal,0.2880508601665497,A dinosaur is a type of [MASK].,dinosaur
276,"['dog', 'crab', 'animal', 'mammal', 'cat', 'monkey', 'shark', 'predator', 'lizard', 'canine', 'pig', 'primate', 'fish', 'bird', 'rodents', 'turtle', 'creature', 'alligator', 'otter', 'octopus']",animal,0.11549698561429977,A crab_eating_raccoon is a type of [MASK].,crab_eating_raccoon
277,"['dog', 'horse', 'bird', 'boat', 'animal', 'car', 'cheese', 'fish', 'pigeon', 'chicken', 'goat', 'shotgun', 'pasta', 'pig', 'guitar', 'chair', 'bicycle', 'parrot', 'ship', 'cat']",animal,0.016851812601089478,A maltese is a type of [MASK].,maltese
279,"['particle', 'coin', 'language', 'drug', 'machine', 'worm', 'animal', 'locomotive', 'symbol', 'demon', 'gas', 'filter', 'mammal', 'synthesizer', 'cipher', 'transformation', 'virus', 'computer', 'asteroid', 'signal']",animal,0.006480409298092127,A malamute is a type of [MASK].,malamute
280,"['bird', 'pigeon', 'parrot', 'heron', 'owl', 'butterfly', 'cat', 'fish', 'animal', 'crow', 'turtle', 'duck', 'vulture', 'insect', 'raven', 'beetle', 'lizard', 'eagle', 'mammal', 'creature']",animal,0.006211693398654461,A heron is a type of [MASK].,heron
283,"['lizard', 'animal', 'snake', 'turtle', 'mammal', 'insect', 'fish', 'bird', 'bug', 'lizards', 'otter', 'creature', 'frog', 'reptiles', 'dinosaur', 'shark', 'spider', 'primate', 'worm', 'mosquito']",animal,0.10328124463558197,A skink is a type of [MASK].,skink
284,"['snake', 'snakes', 'scorpion', 'lizard', 'python', 'viper', 'cobra', 'reptiles', 'serpent', 'mammal', 'fish', 'animal', 'worm', 'spider', 'frog', 'insect', 'eel', 'toad', 'crocodile', 'bird']",animal,0.0004016573657281697,A lined_snake is a type of [MASK].,lined_snake
286,"['shell', 'turtle', 'bird', 'snail', 'cactus', '##hell', 'mollusk', 'lizard', 'coral', 'crystal', 'animal', 'fish', 'shells', 'insect', 'egg', 'snake', 'glass', 'stone', 'spider', 'crab']",animal,0.009737728163599968,A tortoiseshell is a type of [MASK].,tortoiseshell
287,"['worm', 'insect', 'fish', 'moth', 'organism', 'bug', 'beetle', 'shrimp', 'spider', 'animal', 'snail', 'frog', 'slug', 'ant', 'mammal', 'mosquito', 'lizard', 'sponge', 'gastropod', 'turtle']",animal,0.01595109887421131,A lagomorph is a type of [MASK].,lagomorph
289,"['hare', 'rabbit', 'mammal', 'animal', 'deer', 'cat', 'mouse', 'badger', 'dog', 'goat', 'weasel', 'game', 'fox', 'rabbits', 'horse', 'bird', 'sheep', 'greyhound', 'donkey', 'rat']",animal,0.009136669337749481,A european_hare is a type of [MASK].,european_hare
290,"['mouse', 'mice', 'rabbit', 'mammal', 'cat', 'toy', 'rodents', 'animal', 'chihuahua', 'dog', 'squirrel', 'primate', 'monkey', 'rat', 'bat', 'lizard', 'bird', 'computer', 'canine', 'weasel']",animal,0.0010805270867422223,A mexican_pocket_mouse is a type of [MASK].,mexican_pocket_mouse
291,"['whale', 'dolphin', 'shark', 'fish', 'mammal', 'ship', 'bird', 'crab', 'turtle', 'boat', 'whales', 'otter', 'vessel', 'whaling', 'tuna', 'submarine', 'animal', 'shrimp', 'aircraft', 'salmon']",animal,0.001814762013964355,A pilot_whale is a type of [MASK].,pilot_whale
292,"['insect', 'insects', 'bug', 'fly', 'moth', 'pest', 'ant', 'flies', 'organism', 'mosquito', 'wasp', 'beetle', 'butterfly', 'cricket', '##optera', 'parasite', 'animal', 'bugs', 'spider', 'scorpion']",animal,8.706474909558892e-05,A hymenopterous_insect is a type of [MASK].,hymenopterous_insect
297,"['dog', 'puppy', 'canine', 'animal', 'pet', 'pony', 'dogs', 'greyhound', 'breed', 'mammal', 'chihuahua', 'toy', 'rabbit', 'cat', 'horse', 'hound', 'pig', '##odle', '##dog', 'shepherd']",animal,0.001925572520121932,A miniature_poodle is a type of [MASK].,miniature_poodle
298,"['shark', 'fish', 'animal', 'mammal', 'whale', 'dolphin', 'bird', 'predator', 'swimmer', 'creature', 'submarine', 'tuna', 'turtle', 'seafood', 'octopus', 'sharks', 'dog', 'monster', 'squid', 'insect']",animal,0.04474109783768654,A shark is a type of [MASK].,shark
299,"['lizard', 'lizards', 'reptiles', 'snake', 'dinosaur', 'newt', 'turtle', 'mammal', 'frog', 'kangaroo', 'cactus', 'scorpion', 'toad', 'spider', 'fish', 'insect', 'bird', 'python', 'animal', 'primate']",animal,2.1097250282764435e-05,A fringe_toed_lizard is a type of [MASK].,fringe_toed_lizard
304,"['bird', 'fish', 'animal', 'mammal', 'turtle', 'pigeon', 'dog', 'lizard', 'spider', 'goat', 'deer', 'zebra', 'ant', 'catfish', 'rat', 'parrot', 'insect', 'kangaroo', 'sheep', 'cat']",animal,0.06508362293243408,A onager is a type of [MASK].,onager
306,"['mammal', 'turtle', 'fish', 'bird', 'animal', 'snake', 'insect', 'beetle', 'locomotive', 'catfish', 'gastropod', 'shark', 'butterfly', 'submarine', 'mollusk', 'frog', 'warship', 'swimmer', 'lizard', 'shell']",animal,0.04836567863821983,A mantispid is a type of [MASK].,mantispid
308,"['dog', 'pigeon', 'rabbit', 'bird', 'cat', 'sheep', 'mammal', 'pig', 'duck', 'mouse', 'goat', 'chicken', 'kangaroo', 'animal', 'rat', 'horse', 'coat', 'flea', 'fur', 'butterfly']",animal,0.011063586920499802,A tufted_titmouse is a type of [MASK].,tufted_titmouse
309,"['bird', 'turkey', 'turtle', 'pigeon', 'shell', 'mammal', 'snail', 'goose', 'insect', 'animal', 'butterfly', 'tree', 'moth', 'fish', 'cuckoo', 'partridge', 'egg', 'chicken', 'parrot', 'beetle']",animal,0.012083250097930431,A ocellated_turkey is a type of [MASK].,ocellated_turkey
315,"['bat', 'bats', 'mammal', 'insect', 'bird', '##bat', 'primate', 'vampire', 'cricket', 'wasp', 'rat', 'owl', 'mosquito', 'lizard', 'ape', 'animal', 'cat', 'moth', 'butterfly', 'vulture']",animal,1.0082534572575241e-05,A spearnose_bat is a type of [MASK].,spearnose_bat
319,"['dinosaur', 'lizard', 'animal', 'mammal', 'turtle', 'reptiles', 'bird', 'mollusk', 'crocodile', 'shark', 'whale', 'kangaroo', '##odon', 'parrot', 'fish', 'creature', 'dragon', 'fossil', 'dinosaurs', 'snail']",animal,0.11624471098184586,A iguanodon is a type of [MASK].,iguanodon
325,"['mammal', 'dog', 'animal', 'squirrel', 'bird', 'badger', 'deer', 'weasel', 'rabbit', 'rat', 'lizard', 'beaver', 'mouse', 'kangaroo', 'rodents', 'fox', 'snake', 'coyote', 'cat', 'canine']",animal,0.07958272844552994,A spotted_skunk is a type of [MASK].,spotted_skunk
326,"['mammal', 'mouse', 'rodents', 'rat', 'dog', 'cat', 'animal', 'mole', 'mice', 'primate', 'bird', 'pigeon', 'donkey', 'rats', 'puppy', 'rabbit', 'canine', 'finch', 'sheep', 'lizard']",animal,0.03420361503958702,A eurasian_hamster is a type of [MASK].,eurasian_hamster
327,"['horse', 'animal', 'bird', 'dog', 'mammal', 'pigeon', 'goat', 'sheep', 'fish', 'cow', 'pig', 'cat', 'tail', 'chicken', 'boat', 'locomotive', 'turtle', 'car', 'vehicle', 'parrot']",animal,0.12802110612392426,A hind is a type of [MASK].,hind
328,"['squirrel', 'mammal', 'squirrels', 'bird', 'animal', 'mouse', 'dog', 'rodents', 'cat', 'lizard', 'primate', 'owl', 'kangaroo', 'deer', 'spider', 'otter', 'rat', 'monkey', 'moose', 'mammalian']",animal,0.001741289277561009,A western_grey_squirrel is a type of [MASK].,western_grey_squirrel
329,"['shark', 'fish', 'sharks', 'dolphin', 'tuna', 'whale', 'predator', 'octopus', 'swimmer', 'submarine', 'animal', 'crocodile', 'mammal', 'snake', 'shrimp', 'mosquito', 'crab', 'monster', 'torpedo', 'fishes']",animal,0.00015149495447985828,A blue_shark is a type of [MASK].,blue_shark
331,"['mammal', 'cat', 'lion', 'animal', 'female', 'leopard', 'woman', 'dog', 'bird', 'wolf', 'werewolf', 'snake', 'horse', 'tiger', 'monkey', 'jaguar', 'human', 'panther', 'elephant', 'unicorn']",animal,0.09855897724628448,A lioness is a type of [MASK].,lioness
332,"['dog', 'mammal', 'cat', 'bird', 'rabbit', 'wolf', 'deer', 'otter', 'mouse', 'canine', 'horse', 'animal', 'lizard', 'pig', 'goat', 'sheep', 'rat', 'weasel', 'reindeer', 'turtle']",animal,0.015282100066542625,A lemming is a type of [MASK].,lemming
